SalesID,Date,CustomerName,CustomerPhone,CustomerEmail,VehicleMake,VehicleModel,VehicleYear,VehicleColor,VehicleType,VehicleMileage,VehicleEngine,VehicleTransmission,SalePrice,SaleType,SalespersonID,DealershipLocation,FinancingApproved,DownPayment,LoanTerm
164,2024-01-26,Customer 164,555-224-5461,customer164@email.com,Jeep,Wrangler,2019,Blue,Truck,22480,5.0L V8,Automatic,32891,New,116,Philadelphia,False,0,0
165,2023-05-25,Customer 165,555-751-1756,customer165@email.com,Audi,Q5,2020,Blue,Coupe,42598,2.5L I4,Automatic,59067,New,101,San Diego,False,0,0
166,2023-02-18,Customer 166,555-594-2824,customer166@email.com,BMW,3 Series,2019,Red,Truck,25205,3.5L V6,CVT,55552,New,120,Philadelphia,True,13085,72
167,2023-07-24,Customer 167,555-487-3658,customer167@email.com,Hyundai,Tucson,2022,White,SUV,6941,3.5L V6,Automatic,51183,New,112,Phoenix,False,0,0
168,2023-07-12,Customer 168,555-557-9195,customer168@email.com,Nissan,Titan,2018,Blue,SUV,17555,5.0L V8,Automatic,30590,New,119,San Diego,True,1305,72
169,2023-05-31,Customer 169,555-768-3977,customer169@email.com,BMW,X5,2021,Silver,Sedan,23210,2.5L I4,Automatic,57077,New,117,Philadelphia,False,0,0
170,2023-10-27,Customer 170,555-696-8529,customer170@email.com,Ford,Escape,2022,Silver,Coupe,12709,2.5L I4,Manual,42514,New,119,New York,True,4169,60
171,2024-01-16,Customer 171,555-283-8576,customer171@email.com,Nissan,Titan,2019,Black,SUV,26903,3.5L V6,CVT,33285,New,105,San Jose,False,0,0
172,2023-03-24,Customer 172,555-414-4183,customer172@email.com,BMW,X5,2021,Red,Sedan,53107,5.0L V8,Manual,40790,Used,112,San Jose,False,0,0
173,2023-05-05,Customer 173,555-355-9414,customer173@email.com,Chevrolet,Equinox,2023,Silver,Coupe,27201,2.0L I4,CVT,54089,New,102,Los Angeles,True,9743,36
174,2023-10-10,Customer 174,555-358-2396,customer174@email.com,Honda,Accord,2023,Red,Sedan,16004,3.5L V6,CVT,19801,Used,101,New York,False,0,0
175,2023-06-29,Customer 175,555-902-4673,customer175@email.com,Toyota,Camry,2018,Red,Truck,57945,5.0L V8,CVT,44922,Used,112,Los Angeles,True,7945,48
176,2023-01-12,Customer 176,555-855-7753,customer176@email.com,Audi,A4,2020,Green,Truck,55578,2.5L I4,Automatic,16840,Used,108,San Diego,True,2260,0
177,2023-12-31,Customer 177,555-917-1937,customer177@email.com,Audi,A6,2021,White,SUV,48098,2.5L I4,CVT,58330,New,119,Houston,False,0,0
178,2023-11-12,Customer 178,555-540-8779,customer178@email.com,Hyundai,Tucson,2018,Black,SUV,33382,3.6L V6,CVT,48117,New,107,Phoenix,False,0,0
179,2023-06-25,Customer 179,555-903-1371,customer179@email.com,Honda,CR-V,2021,Black,Coupe,19483,5.0L V8,CVT,20817,New,120,New York,False,0,0
180,2023-07-08,Customer 180,555-366-5827,customer180@email.com,Chevrolet,Equinox,2022,Green,Truck,48267,3.5L V6,Automatic,50539,Used,104,San Antonio,True,11957,36
181,2024-01-23,Customer 181,555-288-5222,customer181@email.com,Ford,F-150,2023,Gray,Sedan,15036,2.5L I4,Automatic,46179,Used,102,Phoenix,True,156,48
182,2023-03-31,Customer 182,555-361-9043,customer182@email.com,Jeep,Wrangler,2022,Red,SUV,33085,3.6L V6,Automatic,21551,Used,111,San Jose,False,0,0
183,2023-07-18,Customer 183,555-815-4365,customer183@email.com,Jeep,Grand Cherokee,2019,Blue,Coupe,38064,3.6L V6,Automatic,32976,Used,111,Phoenix,True,5721,60
184,2023-07-04,Customer 184,555-735-7299,customer184@email.com,Ford,F-150,2018,Black,Truck,53413,3.5L V6,Manual,33711,Used,108,Philadelphia,True,6530,60
185,2023-12-20,Customer 185,555-792-3914,customer185@email.com,Nissan,Titan,2024,White,Sedan,42248,3.5L V6,Automatic,17296,New,120,Houston,True,2144,0
186,2024-01-19,Customer 186,555-872-7284,customer186@email.com,Ford,F-150,2024,Blue,Truck,56387,3.6L V6,Automatic,22719,Used,116,Los Angeles,True,4018,72
187,2023-10-18,Customer 187,555-387-3261,customer187@email.com,Mercedes,C-Class,2020,Gray,Coupe,42333,2.5L I4,Automatic,16920,New,104,San Antonio,True,2019,48
188,2023-12-05,Customer 188,555-157-6857,customer188@email.com,Mercedes,C-Class,2023,Black,Truck,25798,5.0L V8,Manual,41684,New,120,San Antonio,False,0,0
189,2023-01-16,Customer 189,555-578-3394,customer189@email.com,Jeep,Wrangler,2022,Red,Sedan,36903,3.6L V6,CVT,55731,New,104,San Antonio,False,0,0
190,2023-12-15,Customer 190,555-730-2381,customer190@email.com,Chevrolet,Silverado,2020,Green,SUV,29510,3.6L V6,Automatic,47911,New,110,Chicago,False,0,0
191,2023-03-28,Customer 191,555-951-3881,customer191@email.com,Mercedes,E-Class,2021,White,Truck,53121,2.0L I4,Manual,51495,New,116,San Antonio,False,0,0
192,2023-07-10,Customer 192,555-602-7735,customer192@email.com,Jeep,Grand Cherokee,2018,Gray,Coupe,26163,2.0L I4,Automatic,57247,New,111,San Antonio,True,3596,36
193,2023-03-10,Customer 193,555-367-9892,customer193@email.com,Jeep,Wrangler,2021,Black,SUV,19992,5.0L V8,Automatic,34948,New,105,Houston,True,785,0
194,2023-05-11,Customer 194,555-225-9769,customer194@email.com,Ford,Escape,2022,Blue,Truck,39756,3.5L V6,Manual,54946,New,120,Los Angeles,True,5628,36
195,2024-01-12,Customer 195,555-241-6919,customer195@email.com,Jeep,Cherokee,2023,Red,Sedan,37258,2.5L I4,Automatic,59648,New,109,Dallas,True,7819,60
196,2023-08-22,Customer 196,555-889-5586,customer196@email.com,Toyota,Camry,2023,Silver,Truck,48648,2.0L I4,Manual,26997,New,107,Dallas,False,0,0
197,2023-08-03,Customer 197,555-257-3986,customer197@email.com,Audi,A4,2023,Black,Truck,7189,3.6L V6,CVT,36283,New,108,Chicago,False,0,0
198,2023-09-06,Customer 198,555-514-9554,customer198@email.com,Audi,Q5,2023,Silver,Sedan,57041,5.0L V8,Automatic,46775,Used,114,San Jose,True,378,36
199,2023-05-04,Customer 199,555-307-5660,customer199@email.com,Audi,Q5,2021,Gray,Sedan,55604,2.0L I4,CVT,35123,Used,114,Philadelphia,False,0,0
200,2023-10-14,Customer 200,555-221-2311,customer200@email.com,Nissan,Altima,2021,Blue,Sedan,54615,3.5L V6,Automatic,48928,Used,108,New York,False,0,0
201,2023-04-27,Customer 201,555-555-6538,customer201@email.com,BMW,5 Series,2022,Silver,Coupe,15608,2.0L I4,Manual,22642,Used,117,Los Angeles,True,1124,0
202,2023-07-09,Customer 202,555-696-3517,customer202@email.com,Chevrolet,Traverse,2018,Gray,Coupe,56242,2.5L I4,CVT,59895,New,113,Phoenix,False,0,0
203,2023-11-02,Customer 203,555-886-5499,customer203@email.com,Honda,Accord,2024,Silver,Truck,49975,2.0L I4,Automatic,59257,New,107,San Antonio,False,0,0
204,2023-09-30,Customer 204,555-640-5067,customer204@email.com,Honda,Accord,2020,Black,Sedan,29588,3.6L V6,Automatic,30022,New,117,Philadelphia,False,0,0
205,2023-10-20,Customer 205,555-809-2794,customer205@email.com,Audi,A4,2018,Gray,SUV,27896,3.5L V6,CVT,49971,New,107,Philadelphia,True,5793,36
206,2023-07-21,Customer 206,555-850-7575,customer206@email.com,Nissan,Altima,2022,Gray,SUV,7136,3.5L V6,CVT,27607,Used,108,San Diego,True,4560,60
207,2023-09-28,Customer 207,555-685-5809,customer207@email.com,Chevrolet,Traverse,2022,Green,Coupe,27457,5.0L V8,CVT,17146,New,102,San Diego,True,3887,36
208,2023-06-07,Customer 208,555-205-6978,customer208@email.com,Jeep,Wrangler,2021,Blue,SUV,11556,3.5L V6,Manual,43141,New,101,Chicago,True,5851,36
209,2023-03-28,Customer 209,555-374-1379,customer209@email.com,Nissan,Titan,2020,Silver,Sedan,29151,3.5L V6,CVT,56876,Used,117,Chicago,False,0,0
210,2023-05-15,Customer 210,555-240-9605,customer210@email.com,Chevrolet,Silverado,2022,Green,Truck,36393,2.5L I4,CVT,56711,New,119,San Diego,False,0,0
211,2023-08-23,Customer 211,555-481-6077,customer211@email.com,Nissan,Altima,2021,Silver,SUV,54686,2.0L I4,Automatic,39661,Used,108,New York,True,7603,48
212,2023-05-02,Customer 212,555-780-4882,customer212@email.com,Chevrolet,Traverse,2019,White,Coupe,51745,3.5L V6,Automatic,15510,Used,106,San Antonio,True,3597,36
213,2023-11-10,Customer 213,555-796-1097,customer213@email.com,Honda,Civic,2024,Green,Truck,40934,3.5L V6,CVT,49440,Used,113,Phoenix,False,0,0
214,2023-11-27,Customer 214,555-565-4570,customer214@email.com,Audi,Q5,2023,Blue,Truck,37239,3.5L V6,CVT,25275,Used,109,San Antonio,False,0,0
215,2023-05-12,Customer 215,555-653-7781,customer215@email.com,Chevrolet,Equinox,2021,Green,Coupe,36384,3.5L V6,CVT,17467,Used,112,Chicago,True,2890,60
216,2023-02-10,Customer 216,555-308-9888,customer216@email.com,Chevrolet,Equinox,2020,Silver,Coupe,19519,5.0L V8,Manual,20927,New,118,Los Angeles,True,4363,0
217,2023-02-27,Customer 217,555-104-6594,customer217@email.com,Chevrolet,Equinox,2023,Gray,SUV,31868,3.5L V6,Automatic,57910,New,108,New York,False,0,0
218,2023-05-05,Customer 218,555-752-3356,customer218@email.com,Honda,Civic,2018,Black,Coupe,9036,5.0L V8,Manual,25718,Used,120,Dallas,True,2191,0
219,2023-06-20,Customer 219,555-674-1411,customer219@email.com,Toyota,Tacoma,2022,White,Sedan,7614,3.6L V6,CVT,57600,New,116,San Antonio,False,0,0
220,2023-11-04,Customer 220,555-783-9002,customer220@email.com,BMW,3 Series,2018,Blue,Coupe,58600,5.0L V8,CVT,16103,New,103,San Diego,False,0,0
221,2024-01-10,Customer 221,555-514-1950,customer221@email.com,Hyundai,Tucson,2024,Red,Sedan,54458,3.5L V6,Manual,35156,New,111,San Jose,True,3190,0
222,2023-09-30,Customer 222,555-156-9590,customer222@email.com,BMW,X5,2018,Gray,SUV,10781,2.5L I4,Automatic,54421,Used,111,New York,True,2788,48
223,2023-11-14,Customer 223,555-543-3629,customer223@email.com,Chevrolet,Silverado,2022,White,Sedan,15347,3.5L V6,Manual,34348,New,104,Houston,False,0,0
224,2023-03-23,Customer 224,555-470-5079,customer224@email.com,Jeep,Cherokee,2021,Red,Truck,17014,2.5L I4,Automatic,59093,Used,115,San Antonio,False,0,0
225,2023-07-07,Customer 225,555-435-9088,customer225@email.com,Hyundai,Elantra,2019,Gray,Coupe,52679,3.5L V6,CVT,30395,Used,103,Dallas,False,0,0
226,2023-03-15,Customer 226,555-916-3411,customer226@email.com,Chevrolet,Traverse,2018,Blue,Sedan,34825,2.5L I4,Manual,40477,New,119,Houston,True,2305,48
227,2023-05-19,Customer 227,555-323-8109,customer227@email.com,BMW,X5,2019,Gray,Coupe,37548,3.6L V6,Automatic,58692,New,119,San Jose,False,0,0
228,2023-07-31,Customer 228,555-202-5360,customer228@email.com,Jeep,Grand Cherokee,2022,Gray,Coupe,11616,2.5L I4,CVT,33438,New,107,Phoenix,False,0,0
229,2023-04-09,Customer 229,555-311-9786,customer229@email.com,Audi,A4,2024,Silver,Sedan,19856,3.5L V6,Manual,34293,New,118,Dallas,True,4792,60
230,2023-11-26,Customer 230,555-667-1324,customer230@email.com,Chevrolet,Silverado,2023,Black,Truck,30906,2.5L I4,CVT,51062,Used,120,Philadelphia,False,0,0
231,2023-10-09,Customer 231,555-447-8074,customer231@email.com,BMW,3 Series,2019,Blue,SUV,41779,2.0L I4,CVT,29708,New,108,Dallas,True,3289,48
232,2023-07-09,Customer 232,555-160-1525,customer232@email.com,Mercedes,S-Class,2018,Silver,Coupe,33622,3.5L V6,Automatic,47505,Used,120,San Jose,True,1989,60
233,2023-03-09,Customer 233,555-398-1806,customer233@email.com,Chevrolet,Silverado,2024,Blue,Sedan,52737,3.5L V6,Manual,22081,New,108,Chicago,False,0,0
234,2023-10-19,Customer 234,555-930-9773,customer234@email.com,Ford,Escape,2022,White,Truck,17178,2.0L I4,Automatic,44900,New,112,Phoenix,True,70,0
235,2023-02-10,Customer 235,555-118-7523,customer235@email.com,Mercedes,S-Class,2018,Green,SUV,15389,5.0L V8,Automatic,49972,Used,102,New York,False,0,0
236,2023-09-21,Customer 236,555-676-6597,customer236@email.com,BMW,5 Series,2023,White,Truck,45130,3.5L V6,CVT,32139,New,102,San Diego,False,0,0
237,2023-09-20,Customer 237,555-329-1651,customer237@email.com,Ford,F-150,2022,Black,SUV,35267,2.5L I4,CVT,46841,Used,101,San Diego,False,0,0
238,2023-01-12,Customer 238,555-587-1809,customer238@email.com,Mercedes,C-Class,2021,Black,Truck,38321,2.5L I4,Manual,59368,Used,112,Dallas,False,0,0
239,2023-03-03,Customer 239,555-246-6695,customer239@email.com,Audi,Q5,2018,Silver,Truck,11620,3.5L V6,Manual,30227,Used,119,Los Angeles,True,3049,48
240,2023-09-27,Customer 240,555-345-8937,customer240@email.com,Mercedes,C-Class,2021,Gray,Coupe,48672,3.6L V6,Automatic,30462,New,116,Houston,False,0,0
241,2023-02-07,Customer 241,555-314-8943,customer241@email.com,Honda,Civic,2021,Silver,Sedan,34470,3.6L V6,Manual,31161,New,109,San Antonio,False,0,0
242,2023-08-08,Customer 242,555-840-4618,customer242@email.com,Chevrolet,Traverse,2018,Red,Sedan,37731,2.0L I4,CVT,24635,New,116,Phoenix,True,6017,48
243,2023-09-02,Customer 243,555-856-1666,customer243@email.com,Hyundai,Elantra,2019,Red,Coupe,12064,3.6L V6,CVT,19563,Used,118,Philadelphia,True,624,60
244,2023-10-20,Customer 244,555-513-3061,customer244@email.com,BMW,X5,2020,White,Sedan,7886,5.0L V8,Automatic,53146,Used,103,Philadelphia,False,0,0
245,2023-10-03,Customer 245,555-879-8920,customer245@email.com,Jeep,Wrangler,2022,Black,SUV,43780,2.0L I4,Manual,24997,New,109,San Diego,True,2248,72
246,2023-11-18,Customer 246,555-373-3580,customer246@email.com,BMW,5 Series,2019,Green,Coupe,11656,2.0L I4,Automatic,56572,New,109,Philadelphia,False,0,0
247,2024-01-04,Customer 247,555-459-5544,customer247@email.com,Mercedes,C-Class,2019,Black,Coupe,51763,2.5L I4,Automatic,46966,New,114,Los Angeles,True,4384,0
248,2023-05-30,Customer 248,555-969-4341,customer248@email.com,Ford,Escape,2019,Red,Sedan,48347,3.5L V6,Automatic,57840,Used,113,Los Angeles,False,0,0
249,2023-11-25,Customer 249,555-118-5787,customer249@email.com,Nissan,Titan,2023,Red,Coupe,54241,2.5L I4,Automatic,25871,New,113,Phoenix,True,3110,48
250,2023-03-18,Customer 250,555-425-5041,customer250@email.com,Mercedes,C-Class,2021,Black,Truck,9560,5.0L V8,Manual,24776,Used,113,New York,True,5742,0
251,2023-05-09,Customer 251,555-461-9634,customer251@email.com,Toyota,Tacoma,2022,Blue,Truck,41231,5.0L V8,Manual,31768,New,105,Phoenix,False,0,0
252,2023-06-02,Customer 252,555-662-7759,customer252@email.com,BMW,5 Series,2023,Gray,Coupe,50789,5.0L V8,Automatic,50593,Used,120,Los Angeles,False,0,0
253,2023-05-12,Customer 253,555-490-2252,customer253@email.com,Nissan,Titan,2019,Silver,SUV,7154,2.0L I4,Manual,55210,New,104,San Antonio,False,0,0
254,2023-02-07,Customer 254,555-801-8023,customer254@email.com,Nissan,Rogue,2019,Silver,Sedan,32215,2.0L I4,Manual,39100,New,116,Philadelphia,False,0,0
255,2023-12-27,Customer 255,555-555-4078,customer255@email.com,Audi,A6,2020,Black,Coupe,22025,3.6L V6,Automatic,18024,Used,108,Houston,False,0,0
256,2023-04-02,Customer 256,555-323-8945,customer256@email.com,BMW,5 Series,2019,White,Coupe,23176,3.6L V6,Manual,29727,New,102,Dallas,False,0,0
257,2023-09-26,Customer 257,555-158-1405,customer257@email.com,Toyota,Tacoma,2024,Silver,Sedan,18651,3.6L V6,Manual,15686,New,115,Philadelphia,False,0,0
258,2023-05-31,Customer 258,555-590-3150,customer258@email.com,Chevrolet,Traverse,2022,Gray,Sedan,8057,2.0L I4,CVT,19668,New,106,Dallas,True,1404,36
259,2023-04-02,Customer 259,555-494-9712,customer259@email.com,Toyota,Camry,2020,Red,Truck,19083,3.6L V6,Automatic,45945,New,115,Los Angeles,True,10133,0
260,2023-05-29,Customer 260,555-175-9908,customer260@email.com,Jeep,Wrangler,2021,White,SUV,11676,2.5L I4,Manual,20052,Used,106,Dallas,False,0,0
261,2023-06-03,Customer 261,555-797-2793,customer261@email.com,Jeep,Wrangler,2019,White,Truck,56276,5.0L V8,Manual,22668,New,108,San Diego,True,2307,48
262,2023-02-12,Customer 262,555-567-8712,customer262@email.com,Chevrolet,Traverse,2022,Blue,Truck,16371,2.0L I4,Automatic,42156,Used,115,New York,False,0,0
263,2023-03-28,Customer 263,555-925-1192,customer263@email.com,Mercedes,E-Class,2023,Blue,SUV,57580,2.0L I4,CVT,58719,Used,117,San Jose,True,1171,48
264,2023-04-13,Customer 264,555-594-2920,customer264@email.com,Mercedes,S-Class,2020,Blue,SUV,31838,2.0L I4,CVT,38491,Used,113,San Jose,True,3345,0
265,2023-06-10,Customer 265,555-781-3919,customer265@email.com,Toyota,Tacoma,2021,Red,Truck,42731,2.0L I4,CVT,37354,New,102,Dallas,False,0,0
266,2023-07-30,Customer 266,555-580-1623,customer266@email.com,Mercedes,E-Class,2024,Gray,Coupe,33017,5.0L V8,Manual,25656,Used,104,New York,True,2431,60
267,2023-12-09,Customer 267,555-530-4959,customer267@email.com,Hyundai,Sonata,2024,Green,Sedan,56891,2.5L I4,CVT,48000,New,101,San Jose,False,0,0
268,2024-01-18,Customer 268,555-181-7632,customer268@email.com,Chevrolet,Equinox,2019,Silver,Truck,24087,2.5L I4,Automatic,36294,New,108,Phoenix,False,0,0
269,2023-04-29,Customer 269,555-804-4726,customer269@email.com,BMW,5 Series,2019,Gray,Truck,54134,5.0L V8,CVT,18237,Used,109,Philadelphia,False,0,0
270,2023-01-25,Customer 270,555-312-3080,customer270@email.com,Honda,Civic,2023,Black,SUV,48452,3.6L V6,CVT,21740,Used,105,New York,True,3108,0
271,2024-01-03,Customer 271,555-418-2356,customer271@email.com,Mercedes,S-Class,2020,Black,SUV,54151,3.6L V6,Manual,35157,New,120,New York,True,7099,36
272,2023-10-15,Customer 272,555-858-3949,customer272@email.com,BMW,X5,2019,Red,Sedan,7045,5.0L V8,CVT,53000,Used,109,Philadelphia,True,3885,36
273,2023-12-14,Customer 273,555-849-1883,customer273@email.com,Nissan,Rogue,2023,White,Truck,47766,2.5L I4,CVT,55440,Used,113,Houston,True,7513,72
274,2023-01-16,Customer 274,555-890-5688,customer274@email.com,Ford,F-150,2022,Black,Sedan,27244,3.5L V6,Manual,39684,New,107,Philadelphia,True,3877,0
275,2023-03-26,Customer 275,555-525-9940,customer275@email.com,Honda,CR-V,2022,Silver,Truck,36932,5.0L V8,CVT,41927,Used,102,San Diego,True,2569,36
276,2023-12-17,Customer 276,555-895-6392,customer276@email.com,Nissan,Rogue,2020,Red,Sedan,30888,3.6L V6,Manual,32251,Used,106,Houston,False,0,0
277,2023-01-06,Customer 277,555-845-1100,customer277@email.com,Nissan,Altima,2018,White,Sedan,11076,3.5L V6,Manual,18355,Used,113,San Antonio,False,0,0
278,2023-11-28,Customer 278,555-597-8246,customer278@email.com,Toyota,Camry,2018,Green,SUV,7214,5.0L V8,Automatic,50273,New,115,San Antonio,True,4427,48
279,2023-08-17,Customer 279,555-813-9080,customer279@email.com,Mercedes,C-Class,2018,Blue,Coupe,41922,2.5L I4,CVT,17290,New,109,Chicago,False,0,0
280,2023-02-16,Customer 280,555-838-5324,customer280@email.com,Jeep,Wrangler,2018,Silver,Truck,9544,3.6L V6,Automatic,16778,Used,114,Phoenix,False,0,0
281,2023-02-20,Customer 281,555-208-9027,customer281@email.com,Nissan,Titan,2018,Black,Coupe,12233,2.0L I4,Automatic,50134,Used,103,Philadelphia,True,2353,48
282,2023-03-14,Customer 282,555-874-1516,customer282@email.com,Mercedes,E-Class,2021,Silver,Truck,46327,5.0L V8,Automatic,19532,Used,104,Dallas,False,0,0
283,2023-01-20,Customer 283,555-199-8101,customer283@email.com,Ford,F-150,2018,Gray,Sedan,20236,2.5L I4,Automatic,33033,New,104,Chicago,False,0,0
284,2023-05-09,Customer 284,555-780-4899,customer284@email.com,Mercedes,E-Class,2021,Blue,Coupe,33514,3.6L V6,Automatic,54498,New,119,Chicago,False,0,0
285,2023-05-15,Customer 285,555-376-1127,customer285@email.com,Hyundai,Elantra,2023,Red,SUV,7830,3.6L V6,Manual,52907,New,118,San Antonio,True,4097,48
286,2024-01-19,Customer 286,555-692-6278,customer286@email.com,Ford,Mustang,2024,Red,SUV,29159,3.5L V6,CVT,18273,Used,101,San Diego,True,615,48
287,2024-01-17,Customer 287,555-675-8935,customer287@email.com,BMW,5 Series,2022,White,Sedan,27433,5.0L V8,Manual,44623,Used,103,San Antonio,False,0,0
288,2024-01-02,Customer 288,555-896-9981,customer288@email.com,Hyundai,Elantra,2020,Green,SUV,40067,2.5L I4,Manual,26706,Used,115,Phoenix,False,0,0
289,2023-02-20,Customer 289,555-962-1866,customer289@email.com,Ford,Mustang,2020,Gray,Coupe,26626,3.6L V6,Manual,19460,Used,112,Los Angeles,False,0,0
290,2023-03-13,Customer 290,555-287-8949,customer290@email.com,Jeep,Grand Cherokee,2021,White,Coupe,23547,5.0L V8,Manual,19850,New,112,Phoenix,False,0,0
291,2023-06-08,Customer 291,555-121-8936,customer291@email.com,Toyota,Camry,2024,Gray,SUV,16222,2.5L I4,Manual,35846,New,103,New York,True,7612,60
292,2023-08-23,Customer 292,555-396-1680,customer292@email.com,Chevrolet,Traverse,2020,Black,Truck,43686,3.5L V6,CVT,35139,New,103,Philadelphia,True,6586,36
293,2023-05-12,Customer 293,555-342-9399,customer293@email.com,Nissan,Altima,2019,White,Coupe,7766,2.5L I4,Automatic,29453,New,118,New York,True,2285,60
294,2023-01-20,Customer 294,555-122-1423,customer294@email.com,Nissan,Altima,2024,Silver,SUV,52110,3.6L V6,Automatic,39127,New,111,San Antonio,True,1436,36
295,2023-05-15,Customer 295,555-397-3721,customer295@email.com,Nissan,Altima,2023,Silver,Truck,54822,2.0L I4,CVT,42633,Used,106,Chicago,False,0,0
296,2023-03-21,Customer 296,555-101-5850,customer296@email.com,Ford,F-150,2022,Red,Truck,35586,3.5L V6,Automatic,53448,Used,117,Philadelphia,False,0,0
297,2023-08-10,Customer 297,555-931-2829,customer297@email.com,Nissan,Rogue,2019,Green,Truck,16356,3.6L V6,Automatic,40094,New,103,Chicago,False,0,0
298,2023-10-28,Customer 298,555-576-8428,customer298@email.com,BMW,3 Series,2020,Green,Truck,16216,2.0L I4,Manual,39992,Used,104,New York,False,0,0
299,2023-10-03,Customer 299,555-759-4779,customer299@email.com,Audi,A6,2024,Gray,Sedan,10094,3.6L V6,Automatic,18973,New,110,Philadelphia,True,3720,36
300,2023-11-05,Customer 300,555-274-6599,customer300@email.com,Honda,CR-V,2024,Gray,Truck,16994,3.5L V6,Manual,20909,Used,104,Chicago,False,0,0
301,2023-05-05,Customer 301,555-954-3988,customer301@email.com,Ford,Escape,2023,Green,Coupe,7928,3.5L V6,Automatic,40652,Used,116,San Jose,False,0,0
302,2023-05-19,Customer 302,555-484-3376,customer302@email.com,Jeep,Wrangler,2023,Gray,Sedan,43014,5.0L V8,Automatic,39014,New,104,Los Angeles,False,0,0
